index,index,iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
1180,39265,NLD,Europe,Netherlands,2021-01-21,945948.0,5842.0,5377.429,13439.0,89.0,80.571,55206.012,340.94199999999995,313.829,784.307,5.194,4.702,0.93,711.0,41.494,1850.0,107.96700000000001,278.605,16.26,1552.654,90.61399999999999,5732802.0,4956.0,334.569,0.17,21390.0,1.248,0.11699999999999999,8.5,people tested,100000.0,2000.0,7571.0,0.58,442.0,84.26,17134873.0,508.54400000000004,43.2,18.779,11.880999999999998,48472.545,15.0,109.361,5.29,24.4,27.3,47.782,3.32,82.28,0.9309999999999999
1181,44145,POL,Europe,Poland,2021-01-21,1457755.0,7008.0,6199.0,34561.0,420.0,300.714,38517.458,185.169,163.793,913.186,11.097000000000001,7.946000000000001,1.08,711.0,41.494,16727.0,441.968,19.332,3.5660000000000003,106.833,19.706,7865392.0,47570.0,207.82299999999998,1.2570000000000001,60074.0,1.587,0.114,8.8,people tested,591785.0,50556.0,31796.0,1.56,840.0,71.3,37846605.0,124.027,41.8,16.762999999999998,10.202,27216.445,3.5,227.331,5.91,23.3,33.1,78.46300000000001,6.62,78.73,0.865
1182,41538,OMN,Asia,Oman,2021-01-21,132486.0,169.0,174.571,1517.0,1.0,1.143,25943.961,33.094,34.185,297.065,0.196,0.22399999999999998,1.04,711.0,41.494,143.0,26.378,19.332,3.5660000000000003,106.833,19.706,3198989.0,2682.0,590.0840000000001,0.525,2580.0,0.505,0.361,2.8,units unclear,29548.0,1499.0,1271.0,0.58,249.0,39.81,5106622.0,14.98,30.7,2.355,1.53,37960.709,0.2,266.342,12.61,0.5,15.6,97.4,1.6,77.86,0.821
1183,41870,PAK,Asia,Pakistan,2021-01-21,528891.0,1745.0,2079.0,11204.0,47.0,48.714,2394.3379999999997,7.9,9.412,50.722,0.213,0.221,0.97,711.0,41.494,143.0,26.378,19.332,3.5660000000000003,106.833,19.706,7481688.0,39604.0,33.87,0.179,39945.0,0.18100000000000002,0.057,17.5,tests performed,29548.0,1499.0,1271.0,0.58,249.0,64.35,220892331.0,255.57299999999998,23.5,4.495,2.78,5034.708,4.0,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.562
1184,48409,SRB,Europe,Serbia,2021-01-21,379093.0,1648.0,1574.4289999999999,3830.0,20.0,20.429000000000002,55711.316,242.18900000000002,231.377,562.855,2.9389999999999996,3.002,0.77,1065.0,55.36,3770.0,369.727,19.332,3.5660000000000003,5310.204000000001,276.031,2496125.0,10534.0,366.829,1.548,10283.0,1.511,0.165,6.1,people tested,84832.0,40221.0,9528.0,1.25,1400.0,56.48,6804596.0,80.291,41.2,17.366,1.796,14048.881000000001,38.0,439.415,10.08,37.7,40.2,97.719,5.609,76.0,0.787
1185,41205,NOR,Europe,Norway,2021-01-21,60259.0,372.0,360.42900000000003,544.0,1.0,4.7139999999999995,11115.35,68.619,66.485,100.346,0.184,0.87,1.23,711.0,41.494,143.0,26.378,19.332,3.5660000000000003,106.833,19.706,3198989.0,20925.0,590.0840000000001,3.86,17498.0,3.228,0.026000000000000002,39.1,people tested,65428.0,9072.0,4131.0,1.21,762.0,64.81,5421242.0,14.462,39.7,16.820999999999998,10.812999999999999,64800.057,0.2,114.316,5.31,19.6,20.7,41.949,3.6,82.4,0.953
1186,50476,SOM,Africa,Somalia,2021-01-21,4744.0,0.0,0.0,130.0,0.0,0.0,298.492,0.0,0.0,8.18,0.0,0.0,0.53,202.0,97.165,1192.0,573.371,113.89200000000001,54.784,743.294,357.536,759688.0,5384.0,365.42199999999997,2.59,4270.0,2.0540000000000003,0.23800000000000002,4.2,tests performed,47931.0,4062.0,2624.0,2.31,1262.0,21.3,15893219.0,23.5,16.8,2.7310000000000003,1.496,2205.923,25.1,365.769,6.05,20.1,25.0,9.831,0.9,57.4,0.546
1187,44476,PRT,Europe,Portugal,2021-01-21,595149.0,13544.0,11049.0,9686.0,221.0,186.0,58366.78400000001,1328.2720000000002,1083.585,949.915,21.674,18.241,1.52,558.0,54.724,3770.0,369.727,19.332,3.5660000000000003,455.431,44.665,6246606.0,56359.0,612.61,5.527,48699.0,4.776,0.177,5.6,tests performed,106000.0,10149.0,5143.0,1.04,504.0,64.81,10196707.0,112.37100000000001,46.2,21.502,14.924000000000001,27936.896,0.5,127.84200000000001,9.85,16.3,30.0,78.46300000000001,3.39,82.05,0.847
1188,40871,MKD,Europe,North Macedonia,2021-01-21,89817.0,354.0,261.57099999999997,2754.0,15.0,11.714,43111.194,169.916,125.551,1321.89,7.2,5.622999999999999,0.73,711.0,41.494,1850.0,107.96700000000001,278.605,16.26,1552.654,90.61399999999999,434227.0,2327.0,208.424,1.117,1916.0,0.92,0.179,5.6,tests performed,100000.0,2000.0,7571.0,0.58,442.0,58.33,2083380.0,82.6,39.1,13.26,8.16,13111.214,5.0,322.688,10.08,0.6,10.8,41.949,4.28,75.8,0.757
1189,50062,SVN,Europe,Slovenia,2021-01-21,154306.0,1455.0,1262.0,3284.0,27.0,27.285999999999998,74223.688,699.8789999999999,607.0419999999999,1579.6570000000002,12.987,13.125,1.26,202.0,97.165,1192.0,573.371,113.89200000000001,54.784,743.294,357.536,759688.0,5384.0,365.42199999999997,2.59,4270.0,2.0540000000000003,0.23800000000000002,4.2,tests performed,47931.0,4062.0,2624.0,2.31,1262.0,74.07,2078932.0,102.619,44.5,19.062,12.93,31400.84,0.7,153.493,7.25,20.1,25.0,19.275,4.5,81.32,0.8959999999999999
1190,50826,ZAF,Africa,South Africa,2021-01-21,1380807.0,11381.0,12000.143,39501.0,647.0,521.286,23281.697999999997,191.894,202.334,666.0239999999999,10.909,8.789,1.39,202.0,97.165,1192.0,573.371,113.89200000000001,54.784,743.294,357.536,7700019.0,46648.0,129.83,0.787,58994.0,0.995,0.235,4.3,people tested,47931.0,4062.0,2624.0,2.31,1262.0,56.48,59308690.0,46.754,27.3,5.343999999999999,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.6990000000000001
1191,42193,PSE,Asia,Palestine,2021-01-21,154063.0,473.0,508.286,1757.0,6.0,13.142999999999999,30200.046000000002,92.719,99.63600000000001,344.414,1.176,2.576,0.78,711.0,41.494,143.0,26.378,19.332,3.5660000000000003,106.833,19.706,7481688.0,3339.0,33.87,0.655,4027.0,0.789,0.18,5.6,tests performed,29548.0,1499.0,1271.0,0.58,249.0,78.7,5101416.0,778.202,20.4,3.043,1.726,4449.898,1.0,265.91,10.59,2.8,36.7,59.607,0.6,74.05,0.6859999999999999
1192,40540,NGA,Africa,Nigeria,2021-01-21,116655.0,1964.0,1596.714,1485.0,7.0,11.429,565.903,9.527999999999999,7.746,7.204,0.034,0.055,1.33,711.0,41.494,1850.0,107.96700000000001,278.605,16.26,1552.654,90.61399999999999,1191866.0,19632.0,5.782,0.095,17731.0,0.086,0.086,11.6,samples tested,100000.0,2000.0,7571.0,0.58,442.0,58.33,206139587.0,209.588,18.1,2.7510000000000003,1.4469999999999998,5338.454000000001,44.5,181.013,2.42,0.6,10.8,41.949,0.3,54.69,0.532
1193,48078,SEN,Africa,Senegal,2021-01-21,23909.0,267.0,247.28599999999997,552.0,6.0,8.0,1427.92,15.946,14.769,32.967,0.358,0.478,1.36,1065.0,55.36,3770.0,369.727,19.332,3.5660000000000003,5310.204000000001,276.031,312337.0,1443.0,18.654,0.086,1990.0,0.11900000000000001,0.12300000000000001,8.2,tests performed,295530.0,37862.0,18187.0,0.85,522.0,58.8,16743930.0,82.32799999999999,18.7,3.008,1.796,2470.58,38.0,241.21900000000002,2.42,0.4,16.6,20.859,2.7,67.94,0.505
1194,44804,QAT,Asia,Qatar,2021-01-21,148258.0,258.0,224.143,248.0,0.0,0.28600000000000003,51459.532,89.55,77.79899999999999,86.079,0.0,0.099,1.05,558.0,54.724,3770.0,369.727,19.332,3.5660000000000003,455.431,44.665,1333825.0,5578.0,462.963,1.936,4682.0,1.625,0.045,22.2,people tested,106000.0,10149.0,5143.0,1.04,504.0,56.48,2881060.0,227.322,31.9,1.307,0.617,116935.6,0.5,176.69,16.52,0.8,26.9,78.46300000000001,1.2,80.23,0.856
1195,40211,NER,Africa,Niger,2021-01-21,4267.0,18.0,29.857,147.0,0.0,1.429,176.274,0.7440000000000001,1.2329999999999999,6.0729999999999995,0.0,0.059000000000000004,1.18,711.0,41.494,1850.0,107.96700000000001,278.605,16.26,1552.654,90.61399999999999,1472326.0,1868.0,305.32,0.387,3447.0,0.715,0.002,624.7,tests performed,100000.0,2000.0,7571.0,0.58,442.0,31.48,24206636.0,16.955,15.1,2.553,1.3780000000000001,926.0,44.5,238.33900000000003,2.42,0.1,15.4,8.978,0.3,62.42,0.354
1196,51193,KOR,Asia,South Korea,2021-01-21,74262.0,344.0,431.57099999999997,1328.0,12.0,15.857000000000001,1448.4720000000002,6.71,8.418,25.901999999999997,0.23399999999999999,0.309,0.77,202.0,97.165,1192.0,573.371,113.89200000000001,54.784,743.294,357.536,5043988.0,58007.0,98.382,1.131,50656.0,0.988,0.009000000000000001,108.5,people tested,47931.0,4062.0,2624.0,2.31,1262.0,63.89,51269183.0,527.967,43.4,13.914000000000001,8.622,35938.373999999996,0.2,85.99799999999999,6.8,6.2,40.9,43.993,12.27,83.03,0.903
1197,332,AFG,Asia,Afghanistan,2021-01-21,54403.0,125.0,89.714,2363.0,9.0,7.0,1397.517,3.2110000000000003,2.305,60.701,0.231,0.18,0.48,,,,,,,,,,,,,,,,,,,,,,,12.04,38928341.0,54.422,18.6,2.5810000000000004,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
1198,48723,SYC,Africa,Seychelles,2021-01-21,762.0,0.0,19.285999999999998,2.0,0.0,0.14300000000000002,7748.6269999999995,0.0,196.113,20.338,0.0,1.453,0.34,1065.0,55.36,3770.0,369.727,19.332,3.5660000000000003,5310.204000000001,276.031,2496125.0,10534.0,366.829,1.548,10283.0,1.511,0.165,6.1,people tested,13163.0,2187.0,1595.0,13.39,16219.0,54.63,98340.0,208.354,36.2,8.606,5.586,26382.287,1.1,242.648,10.55,7.1,35.7,97.719,3.6,73.4,0.797
1199,47423,STP,Africa,Sao Tome and Principe,2021-01-21,1171.0,1.0,7.428999999999999,17.0,0.0,0.0,5343.104,4.563,33.895,77.569,0.0,0.0,0.53,1065.0,55.36,3770.0,369.727,19.332,3.5660000000000003,5310.204000000001,276.031,804337.0,5538.0,62.1,0.428,4723.0,0.365,0.053,18.9,samples tested,1000000.0,39712.0,18182.0,0.69,125.0,69.44,219161.0,212.84099999999998,18.7,2.886,2.162,3052.7140000000004,32.3,270.113,2.42,16.7,38.1,41.34,2.9,70.39,0.589
1200,42512,PAN,North America,Panama,2021-01-21,305752.0,1975.0,2066.714,4944.0,32.0,41.857,70861.747,457.73,478.986,1145.8319999999999,7.416,9.701,1.16,711.0,41.494,143.0,26.378,19.332,3.5660000000000003,106.833,19.706,1546551.0,13046.0,358.43199999999996,3.0239999999999996,12741.0,2.9530000000000003,0.184,5.4,tests performed,29548.0,1499.0,1271.0,0.58,249.0,70.37,4314768.0,55.133,29.7,7.917999999999999,5.03,22267.037,2.2,128.346,8.33,2.4,9.9,59.607,2.3,78.51,0.789
1201,52202,LKA,Asia,Sri Lanka,2021-01-21,56076.0,887.0,739.571,276.0,2.0,3.571,2618.752,41.423,34.538000000000004,12.889000000000001,0.09300000000000001,0.16699999999999998,1.02,2318.0,49.578,14951.0,319.775,94.631,2.024,1832.854,39.201,1522237.0,18050.0,71.089,0.843,15134.0,0.7070000000000001,0.046,21.7,tests performed,1103301.0,77364.0,61016.0,2.36,1305.0,81.94,21413250.0,341.955,34.1,10.068999999999999,5.331,11669.077,0.7,197.093,10.68,0.3,27.0,43.993,3.6,76.98,0.77
1202,39594,NZL,Oceania,New Zealand,2021-01-21,2276.0,9.0,4.2860000000000005,25.0,0.0,0.0,471.981,1.8659999999999999,0.889,5.184,0.0,0.0,0.47,711.0,41.494,1850.0,107.96700000000001,278.605,16.26,1552.654,90.61399999999999,1472326.0,1868.0,305.32,0.387,3447.0,0.715,0.002,624.7,tests performed,100000.0,2000.0,7571.0,0.58,442.0,22.22,4822233.0,18.206,37.9,15.322000000000001,9.72,36085.843,15.0,128.797,8.08,14.8,17.2,47.782,2.61,82.29,0.917
1203,45135,ROU,Europe,Romania,2021-01-21,703776.0,2878.0,2694.143,17554.0,69.0,74.143,36583.202000000005,149.602,140.045,912.48,3.5869999999999997,3.8539999999999996,1.08,1065.0,55.36,3770.0,369.727,19.332,3.5660000000000003,5310.204000000001,276.031,5220200.0,26783.0,271.353,1.392,20383.0,1.06,0.145,6.9,tests performed,348096.0,39712.0,25783.0,1.81,1340.0,76.85,19237682.0,85.12899999999999,43.0,17.85,11.69,23313.199,5.7,370.94599999999997,9.74,22.9,37.1,78.46300000000001,6.892,76.05,0.8109999999999999
1204,51841,ESP,Europe,Spain,2021-01-21,2456675.0,44357.0,34958.286,55041.0,404.0,280.286,52543.822,948.716,747.694,1177.2269999999999,8.641,5.995,1.4,2318.0,49.578,14951.0,319.775,94.631,2.024,1832.854,39.201,24815526.0,407.0,530.759,0.036000000000000004,184979.0,3.9560000000000004,0.14400000000000002,6.9,tests performed,1103301.0,77364.0,61016.0,2.36,1305.0,71.3,46754783.0,93.105,45.5,19.436,13.799000000000001,34272.36,1.0,99.40299999999999,7.17,27.4,31.4,43.993,2.97,83.56,0.8909999999999999
1205,36670,MCO,Europe,Monaco,2021-01-21,1287.0,25.0,20.285999999999998,9.0,0.0,0.28600000000000003,32794.822,637.04,516.913,229.334,0.0,7.28,1.54,23.0,36.743,92.0,146.97,6.2620000000000005,14.183,34.889,79.018,3768743.0,19282.0,29.23,0.15,23500.0,0.182,0.41700000000000004,2.4,people tested,552335.0,51305.0,31765.0,0.43,246.0,51.85,39244.0,19347.5,37.6,10.864,6.955,5189.972,0.2,408.50199999999995,5.46,5.9,44.6,86.979,13.8,86.75,0.7
1206,651,ALB,Europe,Albania,2021-01-21,69916.0,678.0,560.286,1296.0,5.0,5.0,24294.947999999997,235.597,194.692,450.344,1.7369999999999999,1.7369999999999999,1.18,,,,,,,,,,,,,,,,,,,,,,,63.89,2877800.0,104.87100000000001,38.0,13.187999999999999,8.642999999999999,11803.431,1.1,304.195,10.08,7.1,51.2,37.746,2.89,78.57,0.785
1207,43141,PRY,South America,Paraguay,2021-01-21,125518.0,1071.0,839.7139999999999,2570.0,14.0,14.857000000000001,17597.963,150.157,117.73,360.32099999999997,1.963,2.083,1.12,711.0,41.494,143.0,26.378,19.332,3.5660000000000003,106.833,19.706,614307.0,3239.0,86.12799999999999,0.45399999999999996,3183.0,0.446,0.259,3.9,tests performed,29548.0,1499.0,1271.0,0.58,249.0,55.56,7132530.0,17.144000000000002,26.5,6.377999999999999,3.833,8827.01,1.7,199.128,8.27,5.0,21.6,79.602,1.3,74.25,0.7020000000000001
1208,39903,NIC,North America,Nicaragua,2021-01-21,6204.0,0.0,7.428999999999999,168.0,0.0,0.14300000000000002,936.5160000000001,0.0,1.121,25.36,0.0,0.022000000000000002,0.32,711.0,41.494,1850.0,107.96700000000001,278.605,16.26,1552.654,90.61399999999999,1472326.0,1868.0,305.32,0.387,3447.0,0.715,0.002,624.7,tests performed,100000.0,2000.0,7571.0,0.58,442.0,8.33,6624554.0,51.667,27.3,5.445,3.5189999999999997,5321.444,3.2,137.016,11.47,14.8,17.2,47.782,0.9,74.48,0.6579999999999999
1209,43821,PHL,Asia,Philippines,2021-01-21,507717.0,1778.0,1873.1429999999998,10116.0,74.0,53.857,4633.254,16.225,17.094,92.315,0.675,0.491,1.03,711.0,41.494,143.0,26.378,19.332,3.5660000000000003,106.833,19.706,6979734.0,28236.0,63.695,0.258,33288.0,0.304,0.055,18.2,people tested,29548.0,1499.0,1271.0,0.58,249.0,63.43,109581085.0,351.87300000000005,25.2,4.803,2.661,7599.188,3.5,370.43699999999995,7.07,7.8,40.8,78.46300000000001,1.0,71.23,0.6990000000000001
1210,56460,TUN,Africa,Tunisia,2021-01-21,190884.0,2511.0,2855.571,5989.0,68.0,73.0,16151.127,212.46099999999998,241.61599999999999,506.74300000000005,5.754,6.1770000000000005,1.16,372.0,36.834,2844.0,281.605,172.761,17.105999999999998,1832.854,39.201,225033.0,2592.0,19.041,0.21899999999999997,2442.0,0.207,0.341,2.9,tests performed,110000.0,77364.0,7143.0,1.27,825.0,69.91,11818618.0,74.22800000000001,32.7,8.001,5.075,10849.296999999999,2.0,318.991,8.52,1.1,65.8,78.687,2.3,76.7,0.735
1211,55822,TGO,Africa,Togo,2021-01-21,4505.0,46.0,48.571000000000005,74.0,0.0,0.14300000000000002,544.165,5.556,5.867000000000001,8.939,0.0,0.017,1.06,372.0,36.834,2844.0,281.605,172.761,17.105999999999998,1832.854,39.201,196869.0,1229.0,23.78,0.14800000000000002,934.0,0.113,0.052000000000000005,19.3,tests performed,110000.0,77364.0,7143.0,1.27,825.0,68.52,8278737.0,143.366,19.4,2.839,1.525,1429.8129999999999,49.2,280.033,6.15,0.9,14.2,10.475,0.7,61.04,0.503
1212,51485,SSD,Africa,South Sudan,2021-01-21,3788.0,15.0,16.857,64.0,0.0,0.14300000000000002,338.404,1.34,1.506,5.7170000000000005,0.0,0.013000000000000001,0.77,202.0,97.165,1192.0,573.371,113.89200000000001,54.784,743.294,357.536,83134.0,407.0,7.4270000000000005,0.036000000000000004,388.0,0.035,0.034,29.5,tests performed,47931.0,4062.0,2624.0,2.31,1262.0,41.67,11193729.0,527.967,19.2,3.4410000000000003,2.032,1569.888,0.2,280.775,10.43,6.2,40.9,43.993,12.27,57.85,0.38799999999999996
1213,47749,SAU,Asia,Saudi Arabia,2021-01-21,365775.0,212.0,190.71400000000003,6342.0,4.0,4.571000000000001,10506.589,6.09,5.478,182.169,0.115,0.131,0.83,1065.0,55.36,3770.0,369.727,19.332,3.5660000000000003,5310.204000000001,276.031,11822912.0,52565.0,339.60400000000004,1.51,48120.0,1.382,0.004,274.1,tests performed,295530.0,37862.0,18187.0,0.85,522.0,52.78,34813867.0,15.322000000000001,31.9,3.295,1.845,49045.41099999999,32.3,259.538,17.72,1.8,25.4,41.34,2.7,75.13,0.853
1214,49385,SGP,Asia,Singapore,2021-01-21,59235.0,38.0,29.429000000000002,29.0,0.0,0.0,10125.046999999999,6.495,5.03,4.957,0.0,0.0,1.26,1065.0,55.36,3770.0,369.727,19.332,3.5660000000000003,5310.204000000001,276.031,6061147.0,10534.0,1036.0330000000001,1.548,31995.0,5.468999999999999,0.001,1131.1,samples tested,6200.0,2800.0,2800.0,0.11,479.0,50.0,5850343.0,7915.731,42.4,12.922,7.0489999999999995,85535.383,52.2,92.243,10.99,5.2,28.3,19.275,2.4,83.62,0.932
1215,3008,AUS,Oceania,Australia,2021-01-21,28755.0,6.0,12.286,909.0,0.0,0.0,1127.652,0.235,0.48200000000000004,35.647,0.0,0.0,0.88,,,,,,,,,12488954.0,40980.0,489.765,1.607,49907.0,1.9569999999999999,0.0,3881.7,tests performed,265724.0,17791.0,11704.0,0.59,259.0,52.31,25499881.0,3.202,37.9,15.504000000000001,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,94.04299999999999,3.84,83.44,0.9390000000000001
1216,36022,FSM,Oceania,Micronesia (country),2021-01-21,1.0,1.0,14367.857,144371.0,0.0,922.143,8.693999999999999,8.693999999999999,111.43700000000001,1119.739,0.0,7.152,1.09,23.0,36.743,92.0,146.97,6.2620000000000005,14.183,34.889,79.018,3768743.0,19282.0,29.23,0.15,23500.0,0.182,0.41700000000000004,2.4,people tested,552335.0,51305.0,31765.0,0.43,246.0,73.15,115021.0,150.77700000000002,23.0,4.81,2.392,3299.4640000000004,16.0,454.343,12.02,6.9,21.4,87.84700000000001,1.38,67.88,0.627
1217,61157,ZMB,Africa,Zambia,2021-01-21,42213.0,1264.0,1344.714,597.0,12.0,11.857000000000001,2296.187,68.756,73.146,32.474000000000004,0.653,0.645,1.51,23891.0,72.178,128947.0,389.565,1273.0,3.846,33902.0,102.42200000000001,784494.0,12123.0,42.673,0.659,9378.0,0.51,0.149,6.7,tests performed,56581530.0,1021093.0,913912.0,0.73,2761.0,49.07,18383956.0,22.995,17.7,2.48,1.5419999999999998,3689.2509999999997,57.5,234.49900000000002,3.94,3.1,24.7,13.937999999999999,2.0,63.89,0.588
1218,12358,COM,Africa,Comoros,2021-01-21,1935.0,2.0,76.0,55.0,1.0,2.4290000000000003,2225.174,2.3,87.397,63.248000000000005,1.15,2.793,0.85,899.0,23.82,4848.0,128.451,2838.847,244.947,909.5239999999999,78.477,6743750.0,45641.0,132.535,0.897,42402.0,0.833,0.294,3.4,tests performed,15000000.0,8786.0,714286.0,1.04,496.0,81.02,869595.0,437.352,20.4,2.963,1.726,1413.89,18.1,261.51599999999996,11.88,4.4,23.6,15.574000000000002,2.2,64.32,0.503
1219,12671,COG,Africa,Congo,2021-01-21,7794.0,85.0,90.571,117.0,3.0,0.7140000000000001,1412.445,15.404000000000002,16.414,21.203000000000003,0.544,0.129,0.58,899.0,23.82,4848.0,128.451,2838.847,244.947,909.5239999999999,78.477,6743750.0,45641.0,132.535,0.897,42402.0,0.833,0.294,3.4,tests performed,15000000.0,8786.0,714286.0,1.04,496.0,43.52,5518092.0,15.405,19.0,3.4019999999999997,2.063,4881.406,37.0,344.094,7.2,1.7,52.3,47.964,2.2,64.57,0.606
1220,12993,CRI,North America,Costa Rica,2021-01-21,188477.0,765.0,747.857,2506.0,14.0,15.0,36998.976,150.173,146.808,491.94,2.748,2.945,1.15,899.0,23.82,4848.0,128.451,2838.847,244.947,909.5239999999999,78.477,242306.0,3092.0,47.566,0.607,2589.0,0.508,0.294,3.4,people tested,24859.0,8786.0,2158.0,0.49,424.0,63.89,5094114.0,96.079,33.6,9.468,5.694,15524.995,1.3,137.97299999999998,8.78,6.4,17.4,83.84100000000001,1.13,80.28,0.794
1221,59829,VEN,South America,Venezuela,2021-01-21,122260.0,569.0,549.286,1129.0,7.0,5.571000000000001,4299.488,20.01,19.317,39.703,0.24600000000000002,0.196,1.0,23891.0,72.178,128947.0,389.565,1273.0,3.846,33902.0,102.42200000000001,763950.0,6247.0,219.922,1.798,7065.0,2.0340000000000003,0.113,8.8,tests performed,17546374.0,1021093.0,913912.0,5.3,2761.0,84.26,28435943.0,36.253,29.0,6.614,3.915,16745.022,13.2,204.85,6.47,2.8,34.5,25.209,0.8,72.06,0.7609999999999999
1222,13310,CIV,Africa,Cote d'Ivoire,2021-01-21,25751.0,154.0,167.571,142.0,0.0,0.28600000000000003,976.22,5.837999999999999,6.353,5.382999999999999,0.0,0.011000000000000001,1.34,899.0,23.82,4848.0,128.451,2838.847,244.947,909.5239999999999,78.477,302966.0,1729.0,11.485,0.066,2744.0,0.10400000000000001,0.062,16.0,samples tested,24859.0,8786.0,2158.0,0.49,424.0,17.59,26378275.0,76.399,18.7,2.9330000000000003,1.5819999999999999,3601.006,28.2,303.74,2.42,6.4,17.4,19.351,1.13,57.78,0.49200000000000005
1223,13642,HRV,Europe,Croatia,2021-01-21,227326.0,776.0,604.143,4738.0,27.0,31.570999999999998,55374.217000000004,189.025,147.16299999999998,1154.127,6.577000000000001,7.69,0.81,899.0,23.82,2131.0,519.089,2838.847,244.947,1211.565,295.124,1134221.0,7068.0,276.284,1.722,5502.0,1.34,0.11900000000000001,8.4,people tested,54304.0,4374.0,2984.0,1.32,727.0,50.93,4105268.0,73.726,44.0,19.724,13.052999999999999,22669.797000000002,0.7,253.782,5.59,34.3,39.9,19.351,5.54,78.49,0.831
1224,13958,CUB,North America,Cuba,2021-01-21,19530.0,408.0,425.85699999999997,184.0,4.0,3.429,1724.257,36.021,37.598,16.245,0.353,0.303,1.42,899.0,23.82,2131.0,519.089,2838.847,244.947,1211.565,295.124,1713810.0,12676.0,151.308,1.119,13377.0,1.181,0.037000000000000005,27.3,tests performed,54304.0,4374.0,2984.0,1.32,727.0,83.33,11326616.0,110.40799999999999,43.1,14.738,9.719,22669.797000000002,0.7,190.968,8.27,17.1,53.3,85.198,5.2,78.8,0.777
1225,14277,CYP,Europe,Cyprus,2021-01-21,29636.0,164.0,216.0,178.0,2.0,2.1430000000000002,33834.951,187.236,246.604,203.22,2.283,2.4459999999999997,1.15,31.0,35.391999999999996,187.0,213.495,15.0,17.125,120.0,137.002,1241339.0,8366.0,1417.217,9.551,9658.0,11.026,0.021,48.4,tests performed,10226.0,4374.0,751.0,1.17,857.0,84.26,875899.0,127.65700000000001,37.3,13.415999999999999,8.562999999999999,32415.132,0.7,141.171,9.24,19.6,52.7,85.198,3.4,80.98,0.8690000000000001
1226,14608,CZE,Europe,Czechia,2021-01-21,917359.0,8228.0,7262.429,14973.0,153.0,159.571,85662.57699999999,768.327,678.1619999999999,1398.172,14.287,14.901,1.41,1098.0,102.531,6830.0,637.7819999999999,1923.631,179.628,12029.48,1123.307,1241339.0,48110.0,1417.217,4.492,45815.0,4.2780000000000005,0.166,6.0,tests performed,154989.0,12270.0,10357.0,1.45,967.0,69.44,10708982.0,137.17600000000002,43.3,19.027,11.58,32605.906000000003,0.7,227.485,6.82,30.5,38.3,85.198,6.63,79.38,0.888
1227,14925,COD,Africa,Democratic Republic of Congo,2021-01-21,21398.0,96.0,131.286,644.0,4.0,2.571,238.92,1.072,1.466,7.191,0.045,0.028999999999999998,1.15,1098.0,102.531,6830.0,637.7819999999999,1923.631,179.628,12029.48,1123.307,1241339.0,325.0,1417.217,0.004,627.0,0.006999999999999999,0.35600000000000004,2.8,samples tested,154989.0,12270.0,10357.0,1.45,967.0,21.3,89561404.0,35.879,17.0,3.02,1.745,808.133,77.1,318.949,6.1,30.5,38.3,4.4719999999999995,6.63,60.68,0.457
1228,15286,DNK,Europe,Denmark,2021-01-21,192947.0,760.0,1015.857,1910.0,37.0,35.571,33311.505,131.211,175.38400000000001,329.754,6.388,6.141,0.94,138.0,23.825,875.0,151.065,1923.631,179.628,861.935,148.809,11982820.0,26282.0,2068.785,4.537,81236.0,14.025,0.012,83.3,tests performed,185777.0,3215.0,7797.0,3.21,1346.0,70.37,5792203.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.76700000000001,6.41,19.3,18.8,4.4719999999999995,2.5,80.9,0.929
1229,2319,ARG,South America,Argentina,2021-01-21,1843077.0,11396.0,10337.429,46355.0,139.0,175.71400000000003,40779.85,252.14700000000002,228.726,1025.649,3.076,3.888,1.24,,,,,,,,,4697269.0,38141.0,103.932,0.8440000000000001,36311.0,0.8029999999999999,0.318,3.1,people tested,265724.0,17791.0,11704.0,0.59,259.0,79.17,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,26.664,5.0,76.67,0.825
