index,country,canton,date,retail_and_recreation,grocery_and_pharmacy,parks,transit_stations,workplaces,residential
81336,Switzerland,SZ,2020-03-07,3.0,-11.0,-17.0,-23.0,-4.0,
81337,Switzerland,SZ,2020-03-08,19.0,,20.0,8.0,-3.0,
81338,Switzerland,SZ,2020-03-09,-3.0,-8.0,,-12.0,-2.0,3.0
81339,Switzerland,SZ,2020-03-10,-1.0,-9.0,,-12.0,-1.0,3.0
81340,Switzerland,SZ,2020-03-11,-2.0,-8.0,,-6.0,-4.0,3.0
81341,Switzerland,SZ,2020-03-12,0.0,0.0,,-9.0,-5.0,2.0
81342,Switzerland,SZ,2020-03-13,4.0,14.0,,-13.0,-4.0,4.0
81343,Switzerland,SZ,2020-03-14,-2.0,8.0,-4.0,-27.0,-3.0,
81344,Switzerland,SZ,2020-03-15,8.0,,51.0,-5.0,-8.0,
81345,Switzerland,SZ,2020-03-16,19.0,31.0,,-22.0,-16.0,7.0
81346,Switzerland,SZ,2020-03-17,-36.0,10.0,,-29.0,-23.0,13.0
81347,Switzerland,SZ,2020-03-18,-40.0,6.0,,-31.0,-28.0,15.0
81348,Switzerland,SZ,2020-03-19,-63.0,-47.0,,-45.0,-60.0,23.0
81349,Switzerland,SZ,2020-03-20,-46.0,13.0,,-43.0,-41.0,23.0
81350,Switzerland,SZ,2020-03-21,-64.0,-25.0,-10.0,-57.0,-37.0,
81351,Switzerland,SZ,2020-03-22,-74.0,-58.0,-51.0,-66.0,-42.0,
81352,Switzerland,SZ,2020-03-23,-51.0,-15.0,,-48.0,-36.0,18.0
81353,Switzerland,SZ,2020-03-24,-51.0,-15.0,,-42.0,-36.0,19.0
81354,Switzerland,SZ,2020-03-25,-51.0,-14.0,,-48.0,-38.0,20.0
81355,Switzerland,SZ,2020-03-26,-51.0,-13.0,,-48.0,-39.0,21.0
81356,Switzerland,SZ,2020-03-27,-50.0,-8.0,,-43.0,-38.0,23.0
81357,Switzerland,SZ,2020-03-28,-53.0,-13.0,,-34.0,-35.0,
81358,Switzerland,SZ,2020-03-29,-72.0,-55.0,-45.0,-66.0,-44.0,
81359,Switzerland,SZ,2020-03-30,-57.0,-16.0,,-53.0,-38.0,20.0
81360,Switzerland,SZ,2020-03-31,-81.0,33.0,,-33.0,-37.0,19.0
81361,Switzerland,SZ,2020-04-01,-81.0,23.0,,-33.0,-38.0,18.0
81362,Switzerland,SZ,2020-04-02,-81.0,27.0,,-37.0,-39.0,20.0
81363,Switzerland,SZ,2020-04-03,-66.0,23.0,,-39.0,-37.0,21.0
81364,Switzerland,SZ,2020-04-04,-70.0,13.0,,-33.0,-35.0,
81365,Switzerland,SZ,2020-04-05,-62.0,,55.0,-32.0,-37.0,
81366,Switzerland,SZ,2020-04-06,-63.0,13.0,,-35.0,-37.0,17.0
81367,Switzerland,SZ,2020-04-07,-53.0,25.0,,-32.0,-38.0,17.0
81368,Switzerland,SZ,2020-04-08,-49.0,25.0,,-33.0,-38.0,17.0
81369,Switzerland,SZ,2020-04-09,-42.0,57.0,,-33.0,-38.0,17.0
81370,Switzerland,SZ,2020-04-10,-85.0,-82.0,,-36.0,-87.0,
81371,Switzerland,SZ,2020-04-11,-58.0,34.0,,-26.0,-36.0,
81372,Switzerland,SZ,2020-04-12,-63.0,,52.0,-37.0,-32.0,
81373,Switzerland,SZ,2020-04-13,-81.0,-82.0,,-38.0,-86.0,
81374,Switzerland,SZ,2020-04-14,-54.0,9.0,,-40.0,-34.0,17.0
81375,Switzerland,SZ,2020-04-15,-57.0,-8.0,,-30.0,-35.0,17.0
81376,Switzerland,SZ,2020-04-16,-53.0,-8.0,,-34.0,-37.0,18.0
81377,Switzerland,SZ,2020-04-17,-56.0,2.0,,-28.0,-36.0,19.0
81378,Switzerland,SZ,2020-04-18,-59.0,-1.0,,-24.0,-28.0,
81379,Switzerland,SZ,2020-04-19,-57.0,,63.0,-33.0,-31.0,
81380,Switzerland,SZ,2020-04-20,-56.0,-14.0,,-35.0,-34.0,16.0
81381,Switzerland,SZ,2020-04-21,-54.0,-3.0,,-33.0,-33.0,16.0
81382,Switzerland,SZ,2020-04-22,-55.0,-9.0,,-26.0,-33.0,15.0
81383,Switzerland,SZ,2020-04-23,-53.0,-4.0,,-30.0,-34.0,16.0
81384,Switzerland,SZ,2020-04-24,-53.0,7.0,,-24.0,-34.0,18.0
81385,Switzerland,SZ,2020-04-25,-58.0,4.0,,-18.0,-29.0,
81386,Switzerland,SZ,2020-04-26,-58.0,,29.0,-34.0,-29.0,
81387,Switzerland,SZ,2020-04-27,-45.0,6.0,,-15.0,-31.0,12.0
81388,Switzerland,SZ,2020-04-28,-49.0,9.0,,-29.0,-31.0,14.0
81389,Switzerland,SZ,2020-04-29,-52.0,0.0,,-25.0,-32.0,15.0
81390,Switzerland,SZ,2020-04-30,-48.0,8.0,,-32.0,-33.0,17.0
81391,Switzerland,SZ,2020-05-01,-45.0,21.0,,-27.0,-42.0,21.0
81392,Switzerland,SZ,2020-05-02,-57.0,3.0,-21.0,-38.0,-27.0,
81393,Switzerland,SZ,2020-05-03,,,54.0,-24.0,-28.0,
81394,Switzerland,SZ,2020-05-04,-45.0,-1.0,,-17.0,-31.0,13.0
81395,Switzerland,SZ,2020-05-05,-48.0,5.0,,-30.0,-30.0,15.0
81396,Switzerland,SZ,2020-05-06,-48.0,0.0,,-20.0,-30.0,14.0
81397,Switzerland,SZ,2020-05-07,-32.0,9.0,,-17.0,-32.0,12.0
81398,Switzerland,SZ,2020-05-08,-34.0,15.0,,-19.0,-31.0,14.0
81399,Switzerland,SZ,2020-05-09,-34.0,23.0,,-13.0,-20.0,
81400,Switzerland,SZ,2020-05-10,,,46.0,-10.0,-21.0,
81401,Switzerland,SZ,2020-05-11,-16.0,5.0,,-27.0,-20.0,12.0
81402,Switzerland,SZ,2020-05-12,-12.0,9.0,,-23.0,-19.0,11.0
81403,Switzerland,SZ,2020-05-13,-18.0,4.0,,-25.0,-20.0,11.0
81404,Switzerland,SZ,2020-05-14,-15.0,10.0,,-24.0,-21.0,11.0
81405,Switzerland,SZ,2020-05-15,-17.0,12.0,,-24.0,-21.0,12.0
81406,Switzerland,SZ,2020-05-16,-15.0,13.0,,-16.0,-10.0,
81407,Switzerland,SZ,2020-05-17,-1.0,,111.0,14.0,-12.0,
81408,Switzerland,SZ,2020-05-18,-11.0,10.0,,-7.0,-19.0,8.0
81409,Switzerland,SZ,2020-05-19,-7.0,18.0,,-2.0,-19.0,7.0
81410,Switzerland,SZ,2020-05-20,5.0,43.0,,4.0,-19.0,4.0
81411,Switzerland,SZ,2020-05-21,-47.0,-69.0,,39.0,-81.0,
81412,Switzerland,SZ,2020-05-22,5.0,34.0,,6.0,-49.0,14.0
81413,Switzerland,SZ,2020-05-23,-18.0,4.0,-4.0,-35.0,-10.0,
81414,Switzerland,SZ,2020-05-24,-12.0,,51.0,11.0,-3.0,
81415,Switzerland,SZ,2020-05-25,-3.0,12.0,,-6.0,-20.0,7.0
81416,Switzerland,SZ,2020-05-26,-1.0,17.0,,0.0,-16.0,7.0
81417,Switzerland,SZ,2020-05-27,-6.0,7.0,,3.0,-17.0,6.0
81418,Switzerland,SZ,2020-05-28,-5.0,14.0,,-9.0,-19.0,7.0
81419,Switzerland,SZ,2020-05-29,-3.0,21.0,,-1.0,-19.0,7.0
81420,Switzerland,SZ,2020-05-30,-5.0,22.0,,3.0,-1.0,
81421,Switzerland,SZ,2020-05-31,13.0,,132.0,49.0,-5.0,
81422,Switzerland,SZ,2020-06-01,-49.0,-71.0,,34.0,-80.0,
81423,Switzerland,SZ,2020-06-02,1.0,27.0,,1.0,-15.0,5.0
81424,Switzerland,SZ,2020-06-03,-9.0,6.0,,-5.0,-16.0,7.0
81425,Switzerland,SZ,2020-06-04,-5.0,6.0,,-26.0,-18.0,9.0
81426,Switzerland,SZ,2020-06-05,-2.0,9.0,,-19.0,-16.0,9.0
81427,Switzerland,SZ,2020-06-06,0.0,11.0,18.0,-23.0,0.0,
81428,Switzerland,SZ,2020-06-07,-32.0,,-50.0,-44.0,-9.0,
81429,Switzerland,SZ,2020-06-08,-3.0,4.0,,-14.0,-14.0,6.0
81430,Switzerland,SZ,2020-06-09,-1.0,5.0,,-16.0,-14.0,7.0
81431,Switzerland,SZ,2020-06-10,6.0,13.0,,-13.0,-15.0,5.0
81432,Switzerland,SZ,2020-06-11,-54.0,-78.0,,-23.0,-60.0,16.0
81433,Switzerland,SZ,2020-06-12,6.0,20.0,,13.0,-34.0,7.0
81434,Switzerland,SZ,2020-06-13,-7.0,6.0,,-7.0,-2.0,
81435,Switzerland,SZ,2020-06-14,-22.0,,-41.0,-38.0,-4.0,
81436,Switzerland,SZ,2020-06-15,1.0,5.0,,-10.0,-15.0,6.0
81437,Switzerland,SZ,2020-06-16,4.0,7.0,,-4.0,-13.0,5.0
81438,Switzerland,SZ,2020-06-17,-4.0,1.0,,-16.0,-15.0,6.0
81439,Switzerland,SZ,2020-06-18,-4.0,0.0,,-12.0,-16.0,5.0
81440,Switzerland,SZ,2020-06-19,-3.0,3.0,,-12.0,-16.0,5.0
81441,Switzerland,SZ,2020-06-20,-3.0,6.0,,-1.0,3.0,
81442,Switzerland,SZ,2020-06-21,15.0,,100.0,15.0,0.0,
81443,Switzerland,SZ,2020-06-22,-2.0,1.0,,-3.0,-15.0,4.0
81444,Switzerland,SZ,2020-06-23,1.0,6.0,,12.0,-17.0,2.0
81445,Switzerland,SZ,2020-06-24,-3.0,3.0,,9.0,-16.0,1.0
81446,Switzerland,SZ,2020-06-25,3.0,9.0,,5.0,-16.0,1.0
81447,Switzerland,SZ,2020-06-26,0.0,8.0,,-2.0,-16.0,3.0
81448,Switzerland,SZ,2020-06-27,2.0,8.0,,-1.0,-2.0,
81449,Switzerland,SZ,2020-06-28,-1.0,,35.0,-6.0,6.0,
81450,Switzerland,SZ,2020-06-29,9.0,8.0,,-5.0,-14.0,4.0
81451,Switzerland,SZ,2020-06-30,8.0,10.0,,13.0,-12.0,1.0
81452,Switzerland,SZ,2020-07-01,3.0,4.0,,0.0,-13.0,3.0
81453,Switzerland,SZ,2020-07-02,6.0,6.0,,-12.0,-14.0,4.0
81454,Switzerland,SZ,2020-07-03,5.0,13.0,,-8.0,-14.0,4.0
81455,Switzerland,SZ,2020-07-04,1.0,8.0,,10.0,0.0,
81456,Switzerland,SZ,2020-07-05,22.0,,140.0,26.0,1.0,
81457,Switzerland,SZ,2020-07-06,3.0,7.0,,-10.0,-22.0,4.0
81458,Switzerland,SZ,2020-07-07,5.0,19.0,,11.0,-20.0,1.0
81459,Switzerland,SZ,2020-07-08,1.0,6.0,,5.0,-19.0,0.0
81460,Switzerland,SZ,2020-07-09,1.0,6.0,,3.0,-21.0,1.0
81461,Switzerland,SZ,2020-07-10,-5.0,10.0,,-9.0,-23.0,4.0
81462,Switzerland,SZ,2020-07-11,1.0,15.0,,-21.0,-3.0,
81463,Switzerland,SZ,2020-07-12,18.0,,144.0,27.0,5.0,
81464,Switzerland,SZ,2020-07-13,5.0,14.0,,6.0,-25.0,2.0
81465,Switzerland,SZ,2020-07-14,4.0,12.0,,9.0,-25.0,2.0
81466,Switzerland,SZ,2020-07-15,8.0,8.0,,-16.0,-23.0,5.0
81467,Switzerland,SZ,2020-07-16,7.0,9.0,,-23.0,-26.0,5.0
81468,Switzerland,SZ,2020-07-17,4.0,10.0,,-17.0,-25.0,5.0
81469,Switzerland,SZ,2020-07-18,-3.0,6.0,,6.0,-4.0,
81470,Switzerland,SZ,2020-07-19,24.0,,139.0,22.0,2.0,
81471,Switzerland,SZ,2020-07-20,6.0,7.0,,7.0,-31.0,2.0
81472,Switzerland,SZ,2020-07-21,10.0,12.0,,-3.0,-30.0,4.0
81473,Switzerland,SZ,2020-07-22,0.0,1.0,,-9.0,-29.0,4.0
81474,Switzerland,SZ,2020-07-23,5.0,5.0,,-6.0,-31.0,3.0
81475,Switzerland,SZ,2020-07-24,6.0,14.0,,-16.0,-30.0,5.0
81476,Switzerland,SZ,2020-07-25,-5.0,2.0,,5.0,-6.0,
81477,Switzerland,SZ,2020-07-26,16.0,,63.0,-2.0,2.0,
81478,Switzerland,SZ,2020-07-27,10.0,11.0,,6.0,-39.0,2.0
81479,Switzerland,SZ,2020-07-28,8.0,11.0,,-3.0,-37.0,5.0
81480,Switzerland,SZ,2020-07-29,10.0,13.0,,-2.0,-37.0,4.0
81481,Switzerland,SZ,2020-07-30,7.0,16.0,,-1.0,-39.0,2.0
81482,Switzerland,SZ,2020-07-31,6.0,43.0,,-3.0,-39.0,3.0
81483,Switzerland,SZ,2020-08-01,-56.0,-79.0,,-2.0,-34.0,
81484,Switzerland,SZ,2020-08-02,0.0,,1.0,-23.0,-9.0,
81485,Switzerland,SZ,2020-08-03,21.0,24.0,,-26.0,-37.0,7.0
81486,Switzerland,SZ,2020-08-04,17.0,20.0,,-18.0,-35.0,7.0
81487,Switzerland,SZ,2020-08-05,7.0,4.0,,5.0,-35.0,3.0
81488,Switzerland,SZ,2020-08-06,6.0,9.0,,7.0,-36.0,2.0
81489,Switzerland,SZ,2020-08-07,-1.0,10.0,,3.0,-36.0,2.0
81490,Switzerland,SZ,2020-08-08,-5.0,4.0,,6.0,-8.0,
81491,Switzerland,SZ,2020-08-09,24.0,,122.0,10.0,1.0,
81492,Switzerland,SZ,2020-08-10,8.0,15.0,,-1.0,-24.0,3.0
81493,Switzerland,SZ,2020-08-11,8.0,14.0,,3.0,-23.0,2.0
81494,Switzerland,SZ,2020-08-12,3.0,7.0,,-2.0,-23.0,3.0
81495,Switzerland,SZ,2020-08-13,9.0,13.0,,-10.0,-24.0,4.0
81496,Switzerland,SZ,2020-08-14,12.0,30.0,,-13.0,-24.0,4.0
81497,Switzerland,SZ,2020-08-15,-28.0,-42.0,,4.0,-22.0,
81498,Switzerland,SZ,2020-08-16,27.0,,97.0,11.0,1.0,
81499,Switzerland,SZ,2020-08-17,,,,,-20.0,4.0
81500,Switzerland,SZ,2020-08-18,,,,,-18.0,3.0
81501,Switzerland,SZ,2020-08-19,,,,,-19.0,1.0
81502,Switzerland,SZ,2020-08-20,,,,,-21.0,0.0
81503,Switzerland,SZ,2020-08-21,,,,,-21.0,0.0
81504,Switzerland,SZ,2020-08-24,,,,,-19.0,2.0
81505,Switzerland,SZ,2020-08-25,,,,,-18.0,0.0
81506,Switzerland,SZ,2020-08-26,,,,,-17.0,1.0
81507,Switzerland,SZ,2020-08-27,,,,,-18.0,1.0
81508,Switzerland,SZ,2020-08-28,,,,,-19.0,3.0
81509,Switzerland,SZ,2020-08-31,,,,,-19.0,3.0
81510,Switzerland,SZ,2020-09-01,,,,,-16.0,2.0
81511,Switzerland,SZ,2020-09-02,,,,,-18.0,1.0
81512,Switzerland,SZ,2020-09-03,,,,,-19.0,0.0
81513,Switzerland,SZ,2020-09-04,,,,,-18.0,-1.0
81514,Switzerland,SZ,2020-09-07,,,,,-19.0,2.0
81515,Switzerland,SZ,2020-09-08,,,,,-17.0,0.0
81516,Switzerland,SZ,2020-09-09,,,,,-16.0,0.0
81517,Switzerland,SZ,2020-09-10,,,,,-16.0,0.0
81518,Switzerland,SZ,2020-09-11,5.0,12.0,,3.0,-17.0,-1.0
81519,Switzerland,SZ,2020-09-12,5.0,8.0,,9.0,-4.0,
81520,Switzerland,SZ,2020-09-13,43.0,,136.0,26.0,-4.0,
81521,Switzerland,SZ,2020-09-14,7.0,4.0,,8.0,-18.0,0.0
81522,Switzerland,SZ,2020-09-15,4.0,8.0,,15.0,-13.0,-1.0
81523,Switzerland,SZ,2020-09-16,2.0,4.0,,4.0,-13.0,0.0
81524,Switzerland,SZ,2020-09-17,2.0,3.0,,1.0,-15.0,0.0
81525,Switzerland,SZ,2020-09-18,3.0,8.0,,4.0,-15.0,0.0
81526,Switzerland,SZ,2020-09-19,4.0,7.0,,3.0,-11.0,
81527,Switzerland,SZ,2020-09-20,31.0,,76.0,6.0,2.0,
81528,Switzerland,SZ,2020-09-21,1.0,5.0,,-2.0,-14.0,1.0
81529,Switzerland,SZ,2020-09-22,2.0,8.0,,6.0,-12.0,1.0
81530,Switzerland,SZ,2020-09-23,-1.0,3.0,,-2.0,-13.0,2.0
81531,Switzerland,SZ,2020-09-24,1.0,7.0,,-7.0,-14.0,2.0
81532,Switzerland,SZ,2020-09-25,2.0,11.0,,-15.0,-14.0,4.0
81533,Switzerland,SZ,2020-09-26,7.0,11.0,,-29.0,-8.0,1.0
81534,Switzerland,SZ,2020-09-27,11.0,,-6.0,-18.0,-5.0,
81535,Switzerland,SZ,2020-09-28,2.0,2.0,,-11.0,-24.0,3.0
81536,Switzerland,SZ,2020-09-29,4.0,7.0,,-16.0,-24.0,5.0
81537,Switzerland,SZ,2020-09-30,-1.0,-1.0,,2.0,-24.0,1.0
81538,Switzerland,SZ,2020-10-01,-2.0,4.0,,-10.0,-24.0,2.0
81539,Switzerland,SZ,2020-10-02,1.0,8.0,,-15.0,-25.0,4.0
81540,Switzerland,SZ,2020-10-03,3.0,8.0,,-22.0,-9.0,1.0
81541,Switzerland,SZ,2020-10-04,21.0,,33.0,4.0,-8.0,
81542,Switzerland,SZ,2020-10-05,0.0,8.0,,-11.0,-26.0,4.0
81543,Switzerland,SZ,2020-10-06,4.0,5.0,,-12.0,-25.0,4.0
81544,Switzerland,SZ,2020-10-07,-5.0,-4.0,,-22.0,-25.0,5.0
81545,Switzerland,SZ,2020-10-08,0.0,1.0,,0.0,-27.0,2.0
81546,Switzerland,SZ,2020-10-09,-1.0,3.0,,-3.0,-27.0,4.0
81547,Switzerland,SZ,2020-10-10,-5.0,4.0,,-34.0,-10.0,4.0
81548,Switzerland,SZ,2020-10-11,3.0,,-1.0,-18.0,-5.0,
81549,Switzerland,SZ,2020-10-12,0.0,8.0,,-15.0,-20.0,5.0
81550,Switzerland,SZ,2020-10-13,3.0,9.0,,-2.0,-18.0,4.0
81551,Switzerland,SZ,2020-10-14,-4.0,4.0,,-7.0,-17.0,5.0
81552,Switzerland,SZ,2020-10-15,-2.0,11.0,,-23.0,-20.0,7.0
81553,Switzerland,SZ,2020-10-16,-7.0,10.0,,-24.0,-20.0,8.0
81554,Switzerland,SZ,2020-10-17,-12.0,5.0,,-33.0,-8.0,6.0
81555,Switzerland,SZ,2020-10-18,-8.0,,7.0,-21.0,-13.0,
81556,Switzerland,SZ,2020-10-19,-8.0,5.0,,-10.0,-15.0,5.0
81557,Switzerland,SZ,2020-10-20,-7.0,9.0,,-7.0,-16.0,6.0
81558,Switzerland,SZ,2020-10-21,-9.0,2.0,,-9.0,-16.0,7.0
81559,Switzerland,SZ,2020-10-22,-9.0,7.0,,-15.0,-17.0,7.0
81560,Switzerland,SZ,2020-10-23,-8.0,16.0,,-25.0,-17.0,9.0
81561,Switzerland,SZ,2020-10-24,-7.0,9.0,,-29.0,-5.0,6.0
81562,Switzerland,SZ,2020-10-25,20.0,,101.0,11.0,-9.0,
81563,Switzerland,SZ,2020-10-26,-11.0,4.0,,-29.0,-16.0,9.0
81564,Switzerland,SZ,2020-10-27,-6.0,11.0,,-14.0,-16.0,7.0
81565,Switzerland,SZ,2020-10-28,-10.0,2.0,,-19.0,-16.0,8.0
81566,Switzerland,SZ,2020-10-29,-12.0,9.0,,-28.0,-18.0,10.0
81567,Switzerland,SZ,2020-10-30,-9.0,15.0,,-13.0,-16.0,8.0
81568,Switzerland,SZ,2020-10-31,-6.0,15.0,,-13.0,-8.0,6.0
81569,Switzerland,SZ,2020-11-01,-11.0,,8.0,-30.0,-12.0,
81570,Switzerland,SZ,2020-11-02,-11.0,5.0,,-10.0,-15.0,7.0
81571,Switzerland,SZ,2020-11-03,-10.0,7.0,,-23.0,-15.0,9.0
81572,Switzerland,SZ,2020-11-04,-9.0,5.0,,-24.0,-15.0,9.0
81573,Switzerland,SZ,2020-11-05,-9.0,7.0,,-25.0,-17.0,9.0
81574,Switzerland,SZ,2020-11-06,-6.0,16.0,,-16.0,-16.0,9.0
81575,Switzerland,SZ,2020-11-07,-2.0,16.0,,-11.0,-7.0,6.0
81576,Switzerland,SZ,2020-11-08,4.0,,39.0,-17.0,-9.0,
81577,Switzerland,SZ,2020-11-09,-8.0,8.0,,-15.0,-16.0,8.0
81578,Switzerland,SZ,2020-11-10,-8.0,9.0,,-13.0,-15.0,8.0
81579,Switzerland,SZ,2020-11-11,-10.0,4.0,,-18.0,-21.0,9.0
81580,Switzerland,SZ,2020-11-12,-6.0,9.0,,-16.0,-17.0,8.0
81581,Switzerland,SZ,2020-11-13,-4.0,17.0,,-14.0,-15.0,9.0
81582,Switzerland,SZ,2020-11-14,1.0,19.0,,-5.0,-8.0,5.0
81583,Switzerland,SZ,2020-11-15,13.0,,81.0,4.0,-12.0,
81584,Switzerland,SZ,2020-11-16,-7.0,9.0,,-24.0,-14.0,9.0
81585,Switzerland,SZ,2020-11-17,-7.0,14.0,,-12.0,-14.0,8.0
81586,Switzerland,SZ,2020-11-18,-5.0,6.0,,-7.0,-15.0,7.0
81587,Switzerland,SZ,2020-11-19,-8.0,9.0,,-29.0,-15.0,9.0
81588,Switzerland,SZ,2020-11-20,-6.0,16.0,,-27.0,-14.0,10.0
81589,Switzerland,SZ,2020-11-21,2.0,20.0,,-21.0,-7.0,7.0
81590,Switzerland,SZ,2020-11-22,3.0,,23.0,-20.0,-12.0,
81591,Switzerland,SZ,2020-11-23,-6.0,10.0,,-21.0,-13.0,8.0
81592,Switzerland,SZ,2020-11-24,-3.0,12.0,,-14.0,-13.0,8.0
81593,Switzerland,SZ,2020-11-25,0.0,14.0,,-20.0,-13.0,8.0
81594,Switzerland,SZ,2020-11-26,5.0,18.0,,-22.0,-13.0,7.0
81595,Switzerland,SZ,2020-11-27,10.0,27.0,,-15.0,-14.0,8.0
81596,Switzerland,SZ,2020-11-28,11.0,24.0,,-23.0,-3.0,6.0
81597,Switzerland,SZ,2020-11-29,9.0,,-8.0,-33.0,-9.0,
81598,Switzerland,SZ,2020-11-30,2.0,16.0,,-20.0,-14.0,8.0
81599,Switzerland,SZ,2020-12-01,-6.0,13.0,,-24.0,-13.0,9.0
81600,Switzerland,SZ,2020-12-02,-4.0,13.0,,-26.0,-12.0,9.0
81601,Switzerland,SZ,2020-12-03,2.0,19.0,,-24.0,-11.0,8.0
81602,Switzerland,SZ,2020-12-04,0.0,21.0,,-22.0,-12.0,9.0
81603,Switzerland,SZ,2020-12-05,3.0,20.0,,-36.0,-7.0,8.0
81604,Switzerland,SZ,2020-12-06,-17.0,,-35.0,-45.0,-12.0,
81605,Switzerland,SZ,2020-12-07,11.0,28.0,,-23.0,-25.0,9.0
81606,Switzerland,SZ,2020-12-08,-25.0,-35.0,,-35.0,-56.0,18.0
81607,Switzerland,SZ,2020-12-09,-3.0,17.0,,-25.0,-12.0,9.0
81608,Switzerland,SZ,2020-12-10,0.0,16.0,,-21.0,-12.0,8.0
81609,Switzerland,SZ,2020-12-11,0.0,16.0,,-24.0,-12.0,9.0
81610,Switzerland,SZ,2020-12-12,-3.0,20.0,,-39.0,-5.0,9.0
81611,Switzerland,SZ,2020-12-13,-27.0,,-17.0,-33.0,-18.0,
81612,Switzerland,SZ,2020-12-14,1.0,19.0,,-19.0,-14.0,8.0
81613,Switzerland,SZ,2020-12-15,1.0,21.0,,-20.0,-12.0,8.0
81614,Switzerland,SZ,2020-12-16,-1.0,18.0,,-21.0,-13.0,9.0
81615,Switzerland,SZ,2020-12-17,2.0,23.0,,-20.0,-13.0,9.0
81616,Switzerland,SZ,2020-12-18,0.0,24.0,,-21.0,-12.0,10.0
81617,Switzerland,SZ,2020-12-19,-1.0,23.0,,-26.0,-5.0,7.0
81618,Switzerland,SZ,2020-12-20,-19.0,,3.0,-41.0,-14.0,
81619,Switzerland,SZ,2020-12-21,25.0,36.0,,-22.0,-23.0,10.0
81620,Switzerland,SZ,2020-12-22,9.0,50.0,,-19.0,-26.0,12.0
81621,Switzerland,SZ,2020-12-23,11.0,66.0,,-21.0,-31.0,13.0
81622,Switzerland,SZ,2020-12-24,-16.0,34.0,,-41.0,-65.0,21.0
81623,Switzerland,SZ,2020-12-25,-89.0,-91.0,,-63.0,-87.0,31.0
81624,Switzerland,SZ,2020-12-26,-81.0,-87.0,,-32.0,-58.0,13.0
81625,Switzerland,SZ,2020-12-27,-45.0,,10.0,-35.0,-26.0,
81626,Switzerland,SZ,2020-12-28,3.0,33.0,,-36.0,-60.0,21.0
81627,Switzerland,SZ,2020-12-29,-2.0,33.0,,-21.0,-60.0,19.0
81628,Switzerland,SZ,2020-12-30,-2.0,46.0,,-29.0,-59.0,20.0
81629,Switzerland,SZ,2020-12-31,-16.0,43.0,,-30.0,-67.0,20.0
81630,Switzerland,SZ,2021-01-01,-84.0,-90.0,,-55.0,-86.0,31.0
81631,Switzerland,SZ,2021-01-02,-29.0,5.0,,-33.0,-27.0,13.0
81632,Switzerland,SZ,2021-01-03,-51.0,,-8.0,-46.0,-22.0,
81633,Switzerland,SZ,2021-01-04,-17.0,16.0,,-31.0,-38.0,15.0
81634,Switzerland,SZ,2021-01-05,-14.0,26.0,,-33.0,-38.0,15.0
81635,Switzerland,SZ,2021-01-06,-67.0,-63.0,,-45.0,-57.0,22.0
81636,Switzerland,SZ,2021-01-07,-18.0,17.0,,-26.0,-34.0,15.0
81637,Switzerland,SZ,2021-01-08,-25.0,14.0,,-29.0,-32.0,16.0
81638,Switzerland,SZ,2021-01-09,-22.0,16.0,,-21.0,-19.0,9.0
81639,Switzerland,SZ,2021-01-10,-37.0,,62.0,-12.0,-24.0,
81640,Switzerland,SZ,2021-01-11,-19.0,13.0,,-22.0,-19.0,10.0
81641,Switzerland,SZ,2021-01-12,-24.0,6.0,,-25.0,-19.0,11.0
81642,Switzerland,SZ,2021-01-13,-21.0,9.0,,-26.0,-18.0,11.0
81643,Switzerland,SZ,2021-01-14,-32.0,-4.0,,-31.0,-21.0,12.0
81644,Switzerland,SZ,2021-01-15,-31.0,12.0,,-22.0,-24.0,15.0
81645,Switzerland,SZ,2021-01-16,-15.0,23.0,,-12.0,-18.0,9.0
81646,Switzerland,SZ,2021-01-17,-58.0,,-32.0,-48.0,-28.0,
81647,Switzerland,SO,2020-02-15,-4.0,0.0,35.0,10.0,-5.0,-1.0
81648,Switzerland,SO,2020-02-16,8.0,4.0,33.0,15.0,-6.0,
81649,Switzerland,SO,2020-02-17,-6.0,-4.0,,0.0,1.0,1.0
81650,Switzerland,SO,2020-02-18,0.0,2.0,,7.0,2.0,0.0
81651,Switzerland,SO,2020-02-19,0.0,-2.0,-20.0,0.0,1.0,1.0
81652,Switzerland,SO,2020-02-20,17.0,3.0,,15.0,-2.0,-1.0
81653,Switzerland,SO,2020-02-21,3.0,4.0,,7.0,-1.0,1.0
81654,Switzerland,SO,2020-02-22,16.0,8.0,,34.0,2.0,-2.0
81655,Switzerland,SO,2020-02-23,70.0,43.0,43.0,50.0,17.0,
81656,Switzerland,SO,2020-02-24,-5.0,2.0,,7.0,-3.0,0.0
81657,Switzerland,SO,2020-02-25,5.0,6.0,,3.0,-4.0,2.0
81658,Switzerland,SO,2020-02-26,-5.0,8.0,-24.0,-4.0,-4.0,2.0
81659,Switzerland,SO,2020-02-27,-7.0,3.0,-38.0,-2.0,-2.0,2.0
81660,Switzerland,SO,2020-02-28,-1.0,14.0,,-3.0,0.0,2.0
81661,Switzerland,SO,2020-02-29,-6.0,10.0,-8.0,-9.0,-3.0,2.0
81662,Switzerland,SO,2020-03-01,0.0,1.0,28.0,-4.0,-2.0,
81663,Switzerland,SO,2020-03-02,-13.0,0.0,,-7.0,-6.0,3.0
81664,Switzerland,SO,2020-03-03,-5.0,4.0,,-4.0,-3.0,2.0
