Date,AG,AI,AR,BE,BL,BS,FR,GE,GL,GR,JU,LU,NE,NW,OW,SG,SH,SO,SZ,TG,TI,UR,VD,VS,ZG,ZH,CH,AG_diff,AG_pc,AI_diff,AI_pc,AR_diff,AR_pc,BE_diff,BE_pc,BL_diff,BL_pc,BS_diff,BS_pc,FR_diff,FR_pc,GE_diff,GE_pc,GL_diff,GL_pc,GR_diff,GR_pc,JU_diff,JU_pc,LU_diff,LU_pc,NE_diff,NE_pc,NW_diff,NW_pc,OW_diff,OW_pc,SG_diff,SG_pc,SH_diff,SH_pc,SO_diff,SO_pc,SZ_diff,SZ_pc,TG_diff,TG_pc,TI_diff,TI_pc,UR_diff,UR_pc,VD_diff,VD_pc,VS_diff,VS_pc,ZG_diff,ZG_pc,ZH_diff,ZH_pc,CH_diff,CH_pc
2020-09-13,1152.0,,,942.0,258.0,294.0,946.0,2267.0,,222.0,84.0,,260.0,15.0,,622.0,,,220.0,257.0,,,3340.0,551.0,190.0,3404.0,16220.0,13.0,0.0007574123847444522,0.0,,0.0,,42.0,0.0006193424187754114,0.0,0.00016962881533339293,7.0,0.00019329795235665707,33.0,0.0006219723228891074,25.0,0.0014904981564372163,0.0,,0.0,0.00014595967831012883,0.0,5.5227986387616306e-05,0.0,,4.0,0.00017094376739024096,0.0,9.862140426360054e-06,0.0,,3.0,0.00040895008967973027,0.0,,0.0,,0.0,0.0001446447262532808,1.0,0.00016897133930496893,0.0,,0.0,,102.0,0.002195969934936172,7.0,0.00036226929166162603,0.0,0.0001249204454005607,47.0,0.0022380484007553086,284.0,0.01066426118103734
2020-09-14,1159.0,2.0,51.0,956.0,258.0,296.0,965.0,2317.0,40.0,225.0,84.0,389.0,268.0,15.0,26.0,644.0,99.0,315.0,228.0,260.0,275.0,46.0,3469.0,571.0,202.0,3423.0,16583.0,7.0,0.0007620147169434202,1.0,1.3149520568480073e-06,12.0,3.353127744962419e-05,14.0,0.0006285470831733475,0.0,0.00016962881533339293,2.0,0.0001946129044135051,19.0,0.0006344643674291635,50.0,0.0015233719578584164,0.0,2.6299041136960148e-05,3.0,0.00014793210639540082,0.0,5.5227986387616306e-05,9.0,0.0002557581750569374,8.0,0.00017620357561763298,0.0,9.862140426360054e-06,0.0,1.7094376739024094e-05,22.0,0.00042341456230505836,0.0,6.509012681397637e-05,11.0,0.00020710494895356116,8.0,0.00014990453448067285,3.0,0.00017094376739024096,13.0,0.000180805907816601,1.0,3.024389730750417e-05,129.0,0.0022807843426028685,20.0,0.00037541881223010607,12.0,0.00013281015774164873,19.0,0.0022505404452953645,363.0,0.010902924979355253
2020-09-15,1187.0,,,983.0,266.0,300.0,991.0,2378.0,40.0,226.0,86.0,400.0,274.0,15.0,26.0,663.0,99.0,319.0,229.0,279.0,275.0,46.0,3629.0,580.0,206.0,3474.0,17024.0,28.0,0.0007804240457392924,0.0,,0.0,,27.0,0.0006462989359407956,8.0,0.00017488862356078498,4.0,0.0001972428085272011,26.0,0.0006515587441681876,61.0,0.0015634779955922807,0.0,2.6299041136960148e-05,1.0,0.00014858958242382482,2.0,5.654293844446432e-05,11.0,0.00026299041136960147,6.0,0.000180148431788177,0.0,9.862140426360054e-06,0.0,1.7094376739024094e-05,19.0,0.0004359066068451144,0.0,6.509012681397637e-05,4.0,0.00020973485306725716,1.0,0.00015056201050909685,19.0,0.00018343581193029702,0.0,0.000180805907816601,0.0,3.024389730750417e-05,160.0,0.0023859805071507092,9.0,0.00038133609648592214,4.0,0.00013544006185534476,51.0,0.002284071722744989,441.0,0.011192871907890239
2020-09-16,1224.0,3.0,,1037.0,268.0,301.0,1019.0,2450.0,41.0,228.0,87.0,407.0,281.0,15.0,27.0,691.0,100.0,336.0,234.0,281.0,281.0,46.0,3771.0,600.0,207.0,3537.0,17523.0,37.0,0.0008047506587909804,1.0,1.972428085272011e-06,0.0,,54.0,0.0006818026414756918,2.0,0.00017620357561763298,1.0,0.00019790028455562512,28.0,0.0006699680729640598,72.0,0.001610816269638809,1.0,2.695651716538415e-05,2.0,0.00014990453448067285,1.0,5.720041447288832e-05,7.0,0.0002675927435685695,7.0,0.00018475076398714502,0.0,9.862140426360054e-06,1.0,1.77518527674481e-05,28.0,0.0004543159356409865,1.0,6.574760284240037e-05,17.0,0.00022091194555046522,5.0,0.00015384939065121684,2.0,0.00018475076398714502,6.0,0.00018475076398714502,0.0,3.024389730750417e-05,142.0,0.0024793421031869176,20.0,0.0003944856170544022,1.0,0.00013609753788376876,63.0,0.0023254927125357008,499.0,0.011520952446073816
2020-09-17,1246.0,6.0,57.0,1080.0,273.0,304.0,1037.0,2508.0,42.0,229.0,89.0,419.0,287.0,16.0,28.0,712.0,103.0,343.0,237.0,293.0,289.0,,3945.0,625.0,208.0,3622.0,18044.0,22.0,0.0008192151314163086,3.0,3.944856170544022e-06,6.0,3.747613362016821e-05,43.0,0.0007100741106979239,5.0,0.000179490955759753,3.0,0.0001998727126408971,18.0,0.0006818026414756918,58.0,0.0016489498792874012,1.0,2.7613993193808153e-05,1.0,0.00015056201050909685,2.0,5.851536652973633e-05,12.0,0.00027548245590965754,6.0,0.00018869562015768905,1.0,1.0519616454784058e-05,1.0,1.8409328795872103e-05,21.0,0.00046812293223789063,3.0,6.772003092767238e-05,7.0,0.00022551427774943324,3.0,0.00015582181873648887,12.0,0.00019264047632823307,8.0,0.00019001057221453707,0.0,,174.0,0.0025937429321326944,25.0,0.0004109225177650023,1.0,0.00013675501391219276,85.0,0.0023813781749517414,521.0,0.011863497456882722
2020-09-18,1274.0,6.0,58.0,1131.0,274.0,311.0,1063.0,2569.0,44.0,232.0,92.0,429.0,294.0,16.0,28.0,736.0,104.0,352.0,237.0,305.0,293.0,46.0,4060.0,637.0,212.0,3703.0,18506.0,28.0,0.0008376244602121807,0.0,3.944856170544022e-06,1.0,3.813360964859221e-05,51.0,0.0007436053881475481,1.0,0.000180148431788177,7.0,0.00020447504483986513,26.0,0.0006988970182147158,61.0,0.0016890559170212654,2.0,2.892894525065616e-05,3.0,0.00015253443859436884,3.0,6.048779461500834e-05,10.0,0.0002820572161938976,7.0,0.00019329795235665707,0.0,1.0519616454784058e-05,0.0,1.8409328795872103e-05,24.0,0.0004839023569200667,1.0,6.837750695609638e-05,9.0,0.0002314315620052493,0.0,0.00015582181873648887,12.0,0.0002005301886693211,4.0,0.00019264047632823307,0.0,3.024389730750417e-05,115.0,0.0026693526754014547,12.0,0.00041881223010609034,4.0,0.00013938491802588878,81.0,0.0024346337332540858,462.0,0.012167251382014611
2020-09-19,1286.0,,,1191.0,277.0,313.0,1100.0,2618.0,,237.0,94.0,,304.0,16.0,,744.0,,,237.0,306.0,,,4140.0,642.0,212.0,3746.0,18823.0,12.0,0.0008455141725532687,0.0,,0.0,,60.0,0.0007830539498529884,3.0,0.00018212085987344903,2.0,0.00020578999689671313,37.0,0.000723223631266404,49.0,0.0017212722424140416,0.0,,5.0,0.00015582181873648887,2.0,6.180274667185635e-05,0.0,,10.0,0.0001998727126408971,0.0,1.0519616454784058e-05,0.0,,8.0,0.0004891621651474588,0.0,,0.0,,0.0,0.00015582181873648887,1.0,0.0002011876646977451,0.0,,0.0,,80.0,0.002721950757675375,5.0,0.00042209961024821036,0.0,0.00013938491802588878,43.0,0.002462905202476318,317.0,0.012375671283025021
2020-09-20,1300.0,,,1241.0,277.0,315.0,1116.0,2643.0,,237.0,96.0,,310.0,17.0,,750.0,,,237.0,306.0,,,4204.0,648.0,212.0,3800.0,19069.0,14.0,0.0008547188369512047,0.0,,0.0,,50.0,0.0008159277512741885,0.0,0.00018212085987344903,2.0,0.00020710494895356116,16.0,0.0007337432477211881,25.0,0.0017377091431246417,0.0,,0.0,0.00015582181873648887,2.0,6.311769872870436e-05,0.0,,6.0,0.00020381756881144114,1.0,1.1177092483208063e-05,0.0,,6.0,0.0004931070213180027,0.0,,0.0,,0.0,0.00015582181873648887,0.0,0.0002011876646977451,0.0,,0.0,,64.0,0.0027640292234945114,6.0,0.00042604446641875436,0.0,0.00013938491802588878,54.0,0.002498408908011214,246.0,0.012537410386017326
2020-09-21,1310.0,8.0,61.0,1269.0,279.0,315.0,1123.0,2690.0,44.0,238.0,96.0,449.0,317.0,17.0,32.0,776.0,107.0,370.0,244.0,308.0,303.0,47.0,4295.0,664.0,214.0,3841.0,19417.0,10.0,0.0008612935972354448,2.0,5.259808227392029e-06,3.0,4.010603773386422e-05,28.0,0.0008343370800700606,2.0,0.00018343581193029702,0.0,0.00020710494895356116,7.0,0.0007383455799201561,47.0,0.00176861051646057,0.0,2.892894525065616e-05,1.0,0.00015647929476491287,0.0,6.311769872870436e-05,20.0,0.0002952067367623776,7.0,0.00020841990101040916,0.0,1.1177092483208063e-05,4.0,2.1039232909568117e-05,26.0,0.0005102013980570269,3.0,7.034993504136839e-05,18.0,0.00024326613051688136,7.0,0.0001604241509354569,2.0,0.00020250261675459314,10.0,0.00019921523661247311,1.0,3.090137333592817e-05,91.0,0.002823859542081096,16.0,0.00043656408287353845,2.0,0.00014069987008273678,41.0,0.0025253654251765983,348.0,0.012766212043908879
2020-09-22,1331.0,8.0,,1294.0,281.0,318.0,1153.0,2757.0,46.0,240.0,99.0,453.0,324.0,18.0,34.0,792.0,107.0,376.0,244.0,309.0,306.0,48.0,4430.0,679.0,215.0,3885.0,19808.0,21.0,0.0008751005938323488,0.0,5.259808227392029e-06,0.0,,25.0,0.0008507739807806608,2.0,0.00018475076398714502,3.0,0.00020907737703883316,30.0,0.0007580698607728763,67.0,0.001812661410364978,2.0,3.024389730750417e-05,2.0,0.00015779424682176087,3.0,6.509012681397637e-05,4.0,0.00029783664087607367,7.0,0.00021302223320937718,1.0,1.1834568511632065e-05,2.0,2.2354184966416125e-05,16.0,0.000520721014511811,0.0,7.034993504136839e-05,6.0,0.0002472109866874254,0.0,0.0001604241509354569,1.0,0.00020316009278301714,3.0,0.0002011876646977451,1.0,3.155884936435218e-05,135.0,0.002912618805918336,15.0,0.00044642622329989847,1.0,0.00014135734611116078,44.0,0.0025542943704272543,391.0,0.013023285171022664
2020-09-23,1346.0,11.0,,1329.0,283.0,318.0,1166.0,2806.0,49.0,243.0,101.0,458.0,335.0,18.0,35.0,802.0,109.0,381.0,249.0,315.0,312.0,48.0,4550.0,698.0,221.0,3945.0,20189.0,15.0,0.0008849627342587089,3.0,7.23223631266404e-06,0.0,,35.0,0.0008737856417755009,2.0,0.00018606571604399305,0.0,0.00020907737703883316,13.0,0.0007666170491423882,49.0,0.0018448777357577542,3.0,3.221632539277618e-05,3.0,0.0001597666749070329,2.0,6.640507887082437e-05,5.0,0.0003011240210181937,11.0,0.00022025446952204122,0.0,1.1834568511632065e-05,1.0,2.3011660994840128e-05,10.0,0.0005272957747960509,2.0,7.16648870982164e-05,5.0,0.0002504983668295454,5.0,0.0001637115310775769,6.0,0.00020710494895356116,6.0,0.00020513252086828913,0.0,3.155884936435218e-05,120.0,0.0029915159293292166,19.0,0.00045891826783995453,6.0,0.0001453022022817048,60.0,0.0025937429321326944,381.0,0.01327378353785221
2020-09-24,1356.0,11.0,,1386.0,285.0,321.0,1174.0,2846.0,49.0,245.0,106.0,466.0,343.0,19.0,37.0,814.0,110.0,393.0,257.0,318.0,314.0,48.0,4631.0,713.0,222.0,4005.0,20530.0,10.0,0.000891537494542949,0.0,7.23223631266404e-06,0.0,,57.0,0.000911261775395669,2.0,0.00018738066810084105,3.0,0.00021104980512410518,8.0,0.0007718768573697803,40.0,0.0018711767768947144,0.0,3.221632539277618e-05,2.0,0.0001610816269638809,5.0,6.969245901294439e-05,8.0,0.0003063838292455857,8.0,0.00022551427774943324,1.0,1.249204454005607e-05,2.0,2.4326613051688137e-05,12.0,0.000535185487137139,1.0,7.23223631266404e-05,12.0,0.00025838807917063345,8.0,0.00016897133930496893,3.0,0.00020907737703883316,2.0,0.00020644747292513716,0.0,3.155884936435218e-05,81.0,0.003044771487631561,15.0,0.0004687804082663146,1.0,0.00014595967831012883,60.0,0.0026331914938381345,341.0,0.013497982863544795
2020-09-25,1373.0,11.0,65.0,1422.0,291.0,324.0,1191.0,2885.0,50.0,246.0,106.0,469.0,353.0,20.0,,823.0,110.0,406.0,258.0,324.0,319.0,48.0,4714.0,719.0,227.0,4071.0,20862.0,17.0,0.0009027145870261571,0.0,7.23223631266404e-06,4.0,4.273594184756024e-05,36.0,0.0009349309124189332,6.0,0.00019132552427138507,3.0,0.00021302223320937718,17.0,0.0007830539498529884,39.0,0.0018968183420032506,1.0,3.2873801421200184e-05,1.0,0.0001617391029923049,0.0,6.969245901294439e-05,3.0,0.0003083562573308577,10.0,0.0002320890380336733,1.0,1.3149520568480074e-05,0.0,,9.0,0.0005411027713929551,0.0,7.23223631266404e-05,13.0,0.00026693526754014547,1.0,0.00016962881533339293,6.0,0.00021302223320937718,5.0,0.00020973485306725716,0.0,3.155884936435218e-05,83.0,0.0030993419979907532,6.0,0.00047272526443685865,5.0,0.00014924705845224882,66.0,0.0026765849117141188,332.0,0.013716264904981564
2020-09-26,1379.0,,,1463.0,295.0,327.0,1209.0,2917.0,,248.0,110.0,,364.0,20.0,,827.0,,,260.0,326.0,,,4765.0,725.0,227.0,4147.0,21124.0,6.0,0.000906659443196701,0.0,,0.0,,41.0,0.0009618874295843174,4.0,0.0001939554283850811,3.0,0.0002149946612946492,18.0,0.0007948885183646204,32.0,0.0019178575749128188,0.0,,2.0,0.0001630540550491529,4.0,7.23223631266404e-05,0.0,,11.0,0.00023932127434633734,0.0,1.3149520568480074e-05,0.0,,4.0,0.000543732675506651,0.0,,0.0,,2.0,0.00017094376739024096,2.0,0.0002143371852662252,0.0,,0.0,,51.0,0.0031328732754403775,6.0,0.00047667012060740265,0.0,0.00014924705845224882,76.0,0.0027265530898743433,262.0,0.013888523624428653
2020-09-27,1384.0,,,1498.0,296.0,331.0,1227.0,2932.0,,248.0,111.0,,365.0,21.0,,828.0,,,260.0,331.0,,,4794.0,729.0,227.0,4179.0,21276.0,5.0,0.0009099468233388211,0.0,,0.0,,35.0,0.0009848990905791575,1.0,0.0001946129044135051,4.0,0.0002176245654083452,18.0,0.0008067230868762525,15.0,0.0019277197153391788,0.0,,0.0,0.0001630540550491529,1.0,7.297983915506441e-05,0.0,,1.0,0.00023997875037476134,1.0,1.3806996596904076e-05,0.0,,1.0,0.000544390151535075,0.0,,0.0,,0.0,0.00017094376739024096,5.0,0.0002176245654083452,0.0,,0.0,,29.0,0.0031519400802646736,4.0,0.00047930002472109864,0.0,0.00014924705845224882,32.0,0.0027475923227839112,152.0,0.013988459980749102
2020-09-28,1390.0,14.0,70.0,1522.0,298.0,333.0,1230.0,2967.0,52.0,254.0,113.0,483.0,375.0,21.0,39.0,845.0,115.0,421.0,263.0,334.0,322.0,48.0,4867.0,744.0,230.0,4198.0,21548.0,6.0,0.0009138916795093651,3.0,9.204664397936052e-06,5.0,4.6023321989680256e-05,24.0,0.0010006785152613337,2.0,0.0001959278564703531,2.0,0.00021893951746519323,3.0,0.0008086955149615245,35.0,0.0019507313763340189,2.0,3.418875347804819e-05,6.0,0.00016699891121969694,2.0,7.429479121191241e-05,14.0,0.00031756092172879376,10.0,0.00024655351065900135,0.0,1.3806996596904076e-05,2.0,2.5641565108536142e-05,17.0,0.0005555672440182831,5.0,7.560974326876042e-05,15.0,0.00027679740796650553,3.0,0.00017291619547551296,3.0,0.00021959699349361722,3.0,0.00021170728115252918,0.0,3.155884936435218e-05,73.0,0.0031999358303396257,15.0,0.0004891621651474588,3.0,0.00015121948653752085,19.0,0.0027600843673239676,272.0,0.01416729346048043
2020-09-29,1400.0,14.0,,1546.0,299.0,334.0,1245.0,3022.0,53.0,259.0,118.0,487.0,383.0,22.0,40.0,870.0,115.0,426.0,266.0,341.0,325.0,49.0,4953.0,759.0,231.0,4259.0,21886.0,10.0,0.0009204664397936052,0.0,9.204664397936052e-06,0.0,,24.0,0.0010164579399435097,1.0,0.0001965853324987771,1.0,0.00021959699349361722,15.0,0.0008185576553878845,55.0,0.001986892557897339,1.0,3.4846229506472195e-05,5.0,0.00017028629136181696,5.0,7.758217135403243e-05,4.0,0.0003201908258424898,8.0,0.0002518133188863934,1.0,1.446447262532808e-05,1.0,2.6299041136960148e-05,25.0,0.0005720041447288832,0.0,7.560974326876042e-05,5.0,0.00028008478810862556,3.0,0.00017488862356078498,7.0,0.00022419932569258525,3.0,0.00021367970923780118,1.0,3.221632539277618e-05,86.0,0.00325647876878409,15.0,0.0004990243055738188,1.0,0.00015187696256594485,61.0,0.0028001904050578316,338.0,0.014389520358087745
2020-09-30,1418.0,15.0,79.0,1591.0,301.0,339.0,1261.0,3082.0,56.0,268.0,119.0,501.0,396.0,24.0,41.0,893.0,119.0,435.0,277.0,350.0,331.0,49.0,5032.0,785.0,239.0,4394.0,22395.0,18.0,0.0009323010083052372,1.0,9.862140426360054e-06,9.0,5.194060624549629e-05,45.0,0.00104604436122259,2.0,0.00019790028455562512,5.0,0.00022288437363573725,16.0,0.0008290772718426686,60.0,0.002026341119602779,3.0,3.6818657591744206e-05,9.0,0.00017620357561763298,1.0,7.823964738245643e-05,14.0,0.00032939549024042585,13.0,0.0002603605072559055,2.0,1.577942468217609e-05,1.0,2.695651716538415e-05,23.0,0.0005871260933826353,4.0,7.823964738245643e-05,9.0,0.0002860020723644416,11.0,0.00018212085987344903,9.0,0.0002301166099484013,6.0,0.0002176245654083452,0.0,3.221632539277618e-05,79.0,0.0033084193750295863,26.0,0.0005161186823128429,8.0,0.00015713677079333687,135.0,0.002888949668895072,509.0,0.014724175656555562
2020-10-01,1434.0,16.0,,1643.0,307.0,342.0,1286.0,3158.0,58.0,276.0,126.0,509.0,423.0,28.0,41.0,929.0,125.0,445.0,286.0,356.0,336.0,50.0,5135.0,802.0,245.0,4491.0,22926.0,16.0,0.0009428206247600212,1.0,1.0519616454784058e-05,0.0,,52.0,0.001080233114700638,6.0,0.0002018451407261691,3.0,0.00022485680172100925,25.0,0.0008455141725532687,76.0,0.0020763092977630036,2.0,3.813360964859221e-05,8.0,0.000181463383845025,7.0,8.284197958142446e-05,8.0,0.00033465529846781784,27.0,0.00027811236002335353,4.0,1.8409328795872103e-05,0.0,2.695651716538415e-05,36.0,0.0006107952304058994,6.0,8.218450355300046e-05,10.0,0.0002925768326486816,9.0,0.00018803814412926505,6.0,0.00023406146611894532,5.0,0.00022091194555046522,1.0,3.2873801421200184e-05,103.0,0.003376139405957259,17.0,0.0005272957747960509,6.0,0.0001610816269638809,97.0,0.0029527248436522005,531.0,0.015073295427648709
2020-10-02,1450.0,17.0,85.0,1698.0,312.0,348.0,1310.0,3219.0,58.0,290.0,127.0,,436.0,30.0,42.0,962.0,128.0,453.0,295.0,370.0,346.0,53.0,5219.0,832.0,248.0,4623.0,23460.0,16.0,0.0009533402412148053,1.0,1.1177092483208063e-05,6.0,5.588546241604031e-05,55.0,0.0011163942962639582,5.0,0.00020513252086828913,6.0,0.00022880165789155327,24.0,0.0008612935972354448,61.0,0.0021164153354968677,0.0,3.813360964859221e-05,14.0,0.00019066804824296107,1.0,8.349945560984847e-05,0.0,,13.0,0.0002866595483928656,2.0,1.9724280852720108e-05,1.0,2.7613993193808153e-05,33.0,0.0006324919393438915,3.0,8.415693163827247e-05,8.0,0.00029783664087607367,9.0,0.0001939554283850811,14.0,0.00024326613051688136,10.0,0.00022748670583470527,3.0,3.4846229506472195e-05,84.0,0.003431367392344875,30.0,0.000547020055648771,3.0,0.0001630540550491529,132.0,0.0030395116794041687,534.0,0.015424387626827126
2020-10-03,1474.0,,,1746.0,322.0,361.0,1334.0,3287.0,,295.0,134.0,,441.0,32.0,,985.0,,,309.0,381.0,,,5315.0,849.0,248.0,4723.0,23927.0,24.0,0.0009691196658969814,0.0,,0.0,,48.0,0.0011479531456283104,10.0,0.00021170728115252918,13.0,0.0002373488462610653,24.0,0.0008770730219176208,68.0,0.0021611237054297,0.0,,5.0,0.0001939554283850811,7.0,8.810178780881649e-05,0.0,,5.0,0.0002899469285349856,2.0,2.1039232909568117e-05,0.0,,23.0,0.0006476138879976436,0.0,,0.0,,14.0,0.00020316009278301714,11.0,0.0002504983668295454,0.0,,0.0,,96.0,0.0034944850910735795,17.0,0.0005581971481319791,0.0,0.0001630540550491529,100.0,0.0031052592822465694,467.0,0.015731428932101135
2020-10-04,1484.0,,,1811.0,328.0,368.0,1360.0,3324.0,,295.0,135.0,,456.0,35.0,,992.0,,,309.0,388.0,,,5403.0,865.0,248.0,4923.0,24415.0,10.0,0.0009756944261812214,0.0,,0.0,,65.0,0.0011906890874758707,6.0,0.0002156521373230732,7.0,0.00024195117846003336,26.0,0.000894167398656645,37.0,0.002185450318481388,0.0,,0.0,0.0001939554283850811,1.0,8.875926383724049e-05,0.0,,15.0,0.0002998090689613457,3.0,2.3011660994840128e-05,0.0,,7.0,0.0006522162201966117,0.0,,0.0,,0.0,0.00020316009278301714,7.0,0.0002551006990285134,0.0,,0.0,,88.0,0.0035523429815748917,16.0,0.0005687167645867632,0.0,0.0001630540550491529,200.0,0.00323675448793137,488.0,0.01605227723397205
2020-10-05,1500.0,18.0,97.0,1849.0,331.0,372.0,1371.0,3414.0,62.0,302.0,143.0,544.0,499.0,37.0,45.0,1067.0,135.0,476.0,335.0,397.0,367.0,58.0,5534.0,900.0,283.0,4965.0,25101.0,16.0,0.0009862140426360054,1.0,1.1834568511632065e-05,12.0,6.377517475712836e-05,38.0,0.0012156731765559827,3.0,0.0002176245654083452,4.0,0.0002445810825737294,11.0,0.000901399634969309,90.0,0.0022446231610395483,4.0,4.076351376228823e-05,7.0,0.00019855776058404911,8.0,9.401907206463252e-05,35.0,0.000357666959462658,43.0,0.00032808053818357785,2.0,2.4326613051688137e-05,3.0,2.9586421279080164e-05,75.0,0.000701526922328412,7.0,8.875926383724049e-05,23.0,0.00031295858952982573,26.0,0.00022025446952204122,9.0,0.00026101798328432945,21.0,0.00024129370243160933,5.0,3.813360964859221e-05,131.0,0.0036384723412984364,35.0,0.0005917284255816033,35.0,0.00018606571604399305,42.0,0.003264368481125178,686.0,0.016503305789470915
2020-10-06,1543.0,18.0,,1914.0,342.0,378.0,1409.0,3548.0,63.0,326.0,165.0,558.0,543.0,47.0,50.0,1118.0,138.0,481.0,369.0,421.0,384.0,58.0,5688.0,962.0,308.0,5125.0,26053.0,43.0,0.0010144855118582377,0.0,1.1834568511632065e-05,0.0,,65.0,0.001258409118403543,11.0,0.00022485680172100925,6.0,0.0002485259387442734,38.0,0.0009263837240494211,134.0,0.002332724948848365,1.0,4.142098979071223e-05,24.0,0.0002143371852662252,22.0,0.0001084835446899606,14.0,0.00036687162386059405,44.0,0.000357009483434234,10.0,3.090137333592817e-05,5.0,3.2873801421200184e-05,51.0,0.000735058199778036,3.0,9.07316919225125e-05,5.0,0.00031624596967194576,34.0,0.00024260865448845736,24.0,0.00027679740796650553,17.0,0.00025247079491481743,0.0,3.813360964859221e-05,154.0,0.003739723649675733,62.0,0.0006324919393438915,25.0,0.00020250261675459314,160.0,0.0033695646456730188,952.0,0.017129222968530568
2020-10-07,1598.0,19.0,,1998.0,356.0,392.0,1455.0,3662.0,64.0,342.0,182.0,579.0,593.0,53.0,63.0,1195.0,144.0,505.0,407.0,446.0,423.0,72.0,5882.0,1065.0,334.0,5308.0,27234.0,55.0,0.001050646693421558,1.0,1.249204454005607e-05,0.0,,84.0,0.0013136371047911594,14.0,0.00023406146611894532,14.0,0.0002577306031422094,46.0,0.0009566276213569254,114.0,0.0024076772160887016,1.0,4.2078465819136234e-05,16.0,0.00022485680172100925,17.0,0.00011966063717316867,21.0,0.0003806786204574981,50.0,0.00038988328485543416,6.0,3.4846229506472195e-05,13.0,4.142098979071223e-05,77.0,0.0007856838539666844,6.0,9.467654809305652e-05,24.0,0.00033202539435412185,38.0,0.0002675927435685695,25.0,0.00029323430867710565,39.0,0.00027811236002335353,14.0,4.733827404652826e-05,194.0,0.0038672739991899895,103.0,0.0007002119702715639,26.0,0.00021959699349361722,183.0,0.0034898827588746113,1181.0,0.017905702158099317
2020-10-08,1656.0,22.0,114.0,2096.0,369.0,407.0,1504.0,3817.0,68.0,364.0,214.0,622.0,650.0,62.0,68.0,1265.0,149.0,,463.0,481.0,463.0,74.0,6079.0,1160.0,362.0,5456.0,28490.0,58.0,0.00108878030307015,3.0,1.446447262532808e-05,17.0,7.495226724033642e-05,98.0,0.0013780697555767117,13.0,0.00024260865448845736,15.0,0.0002675927435685695,49.0,0.0009888439467497015,155.0,0.002509586000494422,4.0,4.470836993283225e-05,22.0,0.00023932127434633734,32.0,0.00014069987008273678,43.0,0.00040895008967973027,57.0,0.00042735941847560235,9.0,4.076351376228823e-05,5.0,4.470836993283225e-05,70.0,0.0008317071759563646,5.0,9.796392823517655e-05,0.0,,56.0,0.0003044114011603137,35.0,0.00031624596967194576,40.0,0.0003044114011603137,2.0,4.865322610337627e-05,197.0,0.0039967967767895185,95.0,0.0007626721929718443,28.0,0.00023800632228948934,148.0,0.003587189211081364,1256.0,0.018731492049799865
2020-10-09,1720.0,27.0,118.0,2195.0,387.0,423.0,1582.0,3982.0,69.0,390.0,234.0,665.0,712.0,71.0,78.0,1361.0,158.0,,532.0,518.0,503.0,80.0,6289.0,1299.0,389.0,5691.0,29978.0,64.0,0.0011308587688892862,5.0,1.77518527674481e-05,4.0,7.758217135403243e-05,99.0,0.0014431598823906881,18.0,0.0002544432230000894,16.0,0.00027811236002335353,78.0,0.0010401270769667737,165.0,0.0026180695451843827,1.0,4.536584596125625e-05,26.0,0.0002564156510853614,20.0,0.00015384939065121684,43.0,0.0004372215589019624,62.0,0.00046812293223789063,9.0,4.668079801810426e-05,10.0,5.1283130217072283e-05,96.0,0.000894824874685069,9.0,0.00010388121249099258,0.0,,69.0,0.00034977724712156996,37.0,0.0003405725827236339,40.0,0.00033071044229727385,6.0,5.2598082273920295e-05,210.0,0.004134866742758559,139.0,0.0008540613609227807,27.0,0.0002557581750569374,235.0,0.0037416960777610048,1488.0,0.01970981638009478
2020-10-10,1783.0,,,2308.0,406.0,434.0,1726.0,4156.0,,417.0,261.0,,754.0,75.0,,1400.0,,,573.0,518.0,,,6483.0,1379.0,389.0,5962.0,31227.0,63.0,0.0011722797586799986,0.0,,0.0,,113.0,0.0015174546736026005,19.0,0.00026693526754014547,11.0,0.0002853445963360176,144.0,0.0011348036250598303,174.0,0.002732470374130159,0.0,,27.0,0.00027416750385280954,27.0,0.00017160124341866496,0.0,,42.0,0.0004957369254316988,4.0,4.931070213180027e-05,0.0,,39.0,0.0009204664397936052,0.0,,0.0,,41.0,0.0003767337642869541,0.0,0.0003405725827236339,0.0,,0.0,,194.0,0.004262417092272815,80.0,0.000906659443196701,0.0,0.0002557581750569374,271.0,0.00391987208146391,1249.0,0.02053100393959636
2020-10-11,1807.0,,,2442.0,418.0,450.0,1793.0,4237.0,,432.0,274.0,,791.0,80.0,,1426.0,,,573.0,533.0,,,6627.0,1455.0,389.0,6173.0,32103.0,24.0,0.0011880591833621746,0.0,,0.0,,134.0,0.0016055564614114168,12.0,0.0002748249798812335,16.0,0.00029586421279080165,67.0,0.0011788545189642386,81.0,0.0027857259324325034,0.0,,15.0,0.0002840296442791696,13.0,0.000180148431788177,0.0,,37.0,0.0005200635384833869,5.0,5.2598082273920295e-05,0.0,,26.0,0.0009375608165326292,0.0,,0.0,,0.0,0.0003767337642869541,15.0,0.00035043472314999393,0.0,,0.0,,144.0,0.0043570936403658726,76.0,0.0009566276213569254,0.0,0.0002557581750569374,211.0,0.0040585995234613745,876.0,0.02110695294049579
